,GNN,Neural Network,Linear Regression,Rolling Mean
175,0.021981621,0.0660928,0.012669846,0.089711666
176,0.1329706,0.14075835,0.066892736,0.22047281
177,0.013324827,1.8159676,0.23521402,0.020436801
178,0.0074706525,0.6356113,0.16973072,0.16052508
179,0.14200401,0.07018318,0.14189517,0.17620051
180,0.07127571,0.115265496,0.016164146,0.010090277
181,0.03121825,0.051615935,0.29875302,0.01517386
182,0.025306795,4.967674,0.036521167,0.09601796
183,0.036618054,0.4427896,0.1478234,2.9802322e-08
184,0.16646937,0.029047854,0.037772626,0.5451255
185,0.19905856,2.314258,0.018504988,0.09365059
186,0.6284056,0.07074475,0.024874985,0.012939323
187,0.083770156,0.60787404,0.019506097,0.13511464
188,0.053665206,0.3783993,0.47421265,0.016453803
189,0.018557131,1.9882283,0.08075178,2.9802322e-08
190,0.21876585,0.01817125,0.060259882,0.049504638
191,0.025334924,0.047953352,0.12461054,0.22030967
192,0.0010751486,0.024951562,1.2045331,2.9802322e-08
193,0.018372297,1.6804503,0.09132001,0.4754851
194,0.006478578,0.39875194,0.12926537,0.014329232
195,0.082557246,0.10706198,0.01298964,0.00878185
196,0.038033724,2.0737674,0.04107523,0.046525
197,0.06557508,0.10859428,0.14575225,0.016055822
198,0.06723076,0.660506,0.11517945,0.008980006
199,0.025956154,0.21737525,0.0022490323,0.0056985226
200,0.01661627,0.09115661,0.043832578,0.027728096
201,0.037078843,1.3905712,0.15229568,2.9802322e-08
202,0.054852515,0.44557977,0.26245195,0.7107389
203,0.25793275,0.3860837,0.3366897,0.19932264
204,0.026149005,0.015760317,0.29875302,0.020105548
205,0.21751213,1.2784252,0.037084773,0.0089462055
206,0.02994883,1.228499,0.036919218,0.18481302
207,0.12403382,0.4328541,0.17858529,0.047335714
208,0.029268682,0.15164122,0.16442323,2.9802322e-08
209,0.044242814,0.23890603,0.0403656,0.10962948
210,0.16855538,0.04381957,0.36471665,0.012545951
211,0.0007314533,0.5312598,0.034162804,0.0020380914
212,0.0736481,1.615443,0.019043386,0.0015526526
213,0.05675441,0.16866314,0.04080886,0.0040887855
214,0.00033396482,0.4344303,0.29875302,0.0026465815
215,0.01662647,0.1233132,0.29875302,2.9802322e-08
216,0.051920116,0.28163987,0.08696759,0.039724104
217,0.020063877,0.47475696,0.015136756,0.039940238
218,0.10808927,0.051837698,0.10787195,0.0006753281
219,0.035362113,0.6712194,0.05237928,0.14696872
220,0.16061501,0.576737,0.041840047,0.09837532
